review_id,original_text,cleaned_text,sentiment,aspects_str,issue_aspects_str,aspect_polarities_str,label
52796247449121,ভালো হয়েছে অনেক ভালো হয়েছে,ভালো হয়েছে ভালো হয়েছে,Positive,Product Quality,,product_quality_positive,product_quality_positive
54133298949121,সব কিছু ঠিক আছে। অসাধারণ,ঠিক অসাধারণ,Positive,Product Quality,,product_quality_positive,product_quality_positive
53341783349121,"আলহামদুলিল্লাহ ঠিকঠাক ভাবেই হাতে পেয়েছি। তবে এই হলো সস্তার অবস্থা, এমনিতে সাউন্ড কোয়ালিটি মোটামুটি ভালো তবে বক্স এর ব্যাটারিটা খুবই দূর্বল চার্জ তাড়াতাড়ি শেষ হয়ে যায়। কত দিন যাবে আল্লাহ ভালো জানে 😂",আলহামদুলিল্লাহ ঠিকঠাক ভাবেই হাতে পেয়েছি হলো সস্তার অবস্থা এমনিতে সাউন্ড কোয়ালিটি মোটামুটি ভালো বক্স এর ব্যাটারিটা খুবই দূর্বল চার্জ তাড়াতাড়ি শেষ হয়ে যায় কত দিন যাবে আল্লাহ ভালো জানে,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral
53850829949121,খুবই ভালো বলবো না কারণ বেশিক্ষণ চার্জ থাকে না তবে এই দামে ভালই।।।,খুবই ভালো বলবো বেশিক্ষণ চার্জ দামে ভালই,Positive,Price,,price_positive,price_positive
52023669049121,"এই জিনিসটা কেউ নেবেন না, অনেক খারাপ রেঞ্জ খুব খারাপ আর ব্যাটারি ব্যাকআপ এত ভালো না।। ডেলিভারি ম্যান টা ভালো ছিল",জিনিসটা কেউ নেবেন খারাপ রেঞ্জ খুব খারাপ ব্যাটারি ব্যাকআপ এত ভালো ডেলিভারি ম্যান টা ভালো,Neutral,Delivery;Product Quality,Product Quality,delivery_positive;product_quality_negative,delivery_positive#product_quality_negative
53304649749121,সাউন্ড কোয়ালিটি একদম বাজে চার্জ ব্যাকআপ ১ ঘন্টার মত কানে দেওয়ার পরে ৫ মিনিট ঘার ঘার করে তারপর ঠিক হয়ে যায় টাকা দিয়ে সব জিনিস না কেনাই ভালো  নাই ভালো,সাউন্ড কোয়ালিটি একদম বাজে চার্জ ব্যাকআপ ১ ঘন্টার কানে দেওয়ার ৫ মিনিট ঘার ঘার তারপর ঠিক হয়ে যায় টাকা দিয়ে জিনিস কেনাই ভালো নাই ভালো,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
51558947549121,"প্রোডাক্ট টা দাম অনুসারে যথেষ্ট ভালো,,
চার্জ টা ও মুটামুটি ঠিকাছে দাম হিসেবে 
আমার কাছে অনেক ভালো লেগেছে 
চাইলে আপনারা ও নিতে পারেন",প্রোডাক্ট টা দাম অনুসারে যথেষ্ট ভালো চার্জ টা ও মুটামুটি ঠিকাছে দাম হিসেবে কাছে ভালো লেগেছে চাইলে আপনারা ও নিতে পারেন,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
54554607449121,"খুবই ভালো। আজ ১০ দিন পর রিভিউ দিলাম।দাম অনুযায়ী সাউন্ড কোয়ালিটি ভালো। চার্জ ব্যাকাপ ও ভালো। বাড্স থেকে ২ঘন্টা পাওয়া যায়।বক্স থেকে বেশ কয়েকবার চার্জ দেওয়া যায়।
তাছাড়াও ২৪ঘন্টার ভিতর ডেলিভারি পাওয়াটা ভালো লাগছে। 
ধন্যবাদ সেলার ও দারাজ।",খুবই ভালো আজ ১০ দিন রিভিউ দিলাম দাম অনুযায়ী সাউন্ড কোয়ালিটি ভালো চার্জ ব্যাকাপ ও ভালো বাড্স ২ঘন্টা পাওয়া যায় বক্স বেশ কয়েকবার চার্জ দেওয়া যায় তাছাড়াও ২৪ঘন্টার ভিতর ডেলিভারি পাওয়াটা ভালো লাগছে ধন্যবাদ সেলার ও দারাজ,Positive,Delivery;Price;Product Quality,,delivery_positive;price_positive;product_quality_positive,delivery_positive#price_positive#product_quality_positive
53196273049121,প্রোডাক্টটা হাতে পায়ে খুব ভালো লাগলো সবকিছু ঠিকঠাক ছিল কোন রকমের কোন সমস্যা ছিল না আশা করি আপনারা চাইলে নিতে পারেন তারপর আপনারা দেখে নিবেন ঠিক আছে আর রাইটারকে অসংখ্য ধন্যবাদ প্রোডাক্টটি পৌঁছে দেওয়ার জন্য ঠিকমত,প্রোডাক্টটা হাতে পায়ে খুব ভালো লাগলো সবকিছু ঠিকঠাক রকমের সমস্যা আশা করি আপনারা চাইলে নিতে পারেন তারপর আপনারা দেখে নিবেন ঠিক রাইটারকে অসংখ্য ধন্যবাদ প্রোডাক্টটি পৌঁছে দেওয়ার ঠিকমত,Positive,Product Quality,,product_quality_positive,product_quality_positive
54592499149121,এটা দিয়ে আমি তিনটা নিয়েছি আমার একটা আমার দুই বন্ধুর জন্য দুইটা খুব ভালো চার্জ ভালোই বেকাপ দেয় চাইলে আপনারা নিতে পারেন,এটা দিয়ে আমি তিনটা নিয়েছি একটা দুই বন্ধুর দুইটা খুব ভালো চার্জ ভালোই বেকাপ দেয় চাইলে আপনারা নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
53442758549121,প্রোডাক্টিটি ভালো গত ৬ তারিখে প্যাকেজ অর্ডার করেছিলাম 9 তারিখ হাতে পেয়েছি আজকে আবার অর্ডার করেছি বাট  মূল্য ৫০ টাকা বেশি!,প্রোডাক্টিটি ভালো গত ৬ তারিখে প্যাকেজ অর্ডার করেছিলাম 9 তারিখ হাতে পেয়েছি আজকে অর্ডার করেছি বাট মূল্য ৫০ টাকা,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
52976876949121,"এই দামে ভালোই মনে হচ্ছে হাতে পাবার পর, এখন চার্জে কত সময় টিকে বা কেমন সার্ভিস দিবে সেটা ইউজ করলে বুঝা যাবে।
ডেলিভারি বয়ের ব্যবহার খুব ভালো ছিলো।",দামে ভালোই মনে হাতে পাবার চার্জে কত সময় টিকে কেমন সার্ভিস দিবে সেটা ইউজ করলে বুঝা যাবে ডেলিভারি বয়ের ব্যবহার খুব ভালো ছিলো,Positive,Delivery;Price;Product Quality,,delivery_positive;price_positive;product_quality_positive,delivery_positive#price_positive#product_quality_positive
53906419849121,"আজকে প্রোডাকৃট টি হাতে পাইছি,  খুব সুন্দর সাউন্ড নেক্সট লেভেলের ব্যাজ দেয়,  সাউন্ড ফাটে না,  অনেক ধন্যবাদ দারাজ কে আমাকে এতো সুন্দর প্রোডাক্ট দেওয়ার জন্য",আজকে প্রোডাকৃট টি হাতে পাইছি খুব সুন্দর সাউন্ড নেক্সট লেভেলের ব্যাজ দেয় সাউন্ড ফাটে ধন্যবাদ দারাজ এতো সুন্দর প্রোডাক্ট দেওয়ার,Positive,Product Quality,,product_quality_positive,product_quality_positive
54604409149121,খুবই ভালো একটি প্রোডাক্ট খুব ভালো সাউন্ড কিন্তু চার্জ খুব দ্রুত চলে যায় তবে এই দামে সেরা চাইলে নিতে পারেন ধন্যবাদ,খুবই ভালো প্রোডাক্ট খুব ভালো সাউন্ড চার্জ খুব দ্রুত চলে যায় দামে সেরা চাইলে নিতে পারেন ধন্যবাদ,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
54446598949121,"খুবই জঘন্য। এক পাশে সাউন্ড ভলিউম ভালো। আরেক টায় সাউন্ড নাই, আটকে আটকে আসে মনে হয় যেন রেডিও ঝিরঝির করতেছে। সাউন্ড কুয়ালিটি, কল কুয়ালিটি সবই ইন্না-লিল্লাহ। এগুলা না কিনাই ভালো। ভালো দাম দিয়ে ভালো কুয়ালিটির জিনিস কিনেন, আরামে ব্যবহার করেন।",খুবই জঘন্য এক পাশে সাউন্ড ভলিউম ভালো আরেক টায় সাউন্ড নাই আটকে আটকে আসে মনে হয় যেন রেডিও ঝিরঝির করতেছে সাউন্ড কুয়ালিটি কল কুয়ালিটি সবই ইন্না লিল্লাহ এগুলা কিনাই ভালো ভালো দাম দিয়ে ভালো কুয়ালিটির জিনিস কিনেন আরামে ব্যবহার করেন,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
53453982149121,"আলহামদুলিল্লাহ, প্রোডাক্ট খুব সুন্দর এবং ভালো মানের। অনেক দিন ব্যাবহার করে রিভিউ দিলাম। চার্জ ব্যাকাপ ও ভালো ৩ঘন্টা+ এক কথায় অসাধারণ প্রোডাক্ট 😊😊",আলহামদুলিল্লাহ প্রোডাক্ট খুব সুন্দর ভালো মানের দিন ব্যাবহার রিভিউ দিলাম চার্জ ব্যাকাপ ও ভালো ৩ঘন্টা এক কথায় অসাধারণ প্রোডাক্ট,Positive,Product Quality,,product_quality_positive,product_quality_positive
53569499449121,"এটা ভালো ছিলো।ইউজ করছি। মোটামুটি ভালো একটা এয়ারবার্ড।তবে বাইক চালালে কথা শুনতে পায় না অন্য পার্শে।

ভালোই সার্ভিস দিচ্ছে, বেশ ভালো চার্জ থাকে।।",এটা ভালো ছিলো ইউজ করছি মোটামুটি ভালো একটা এয়ারবার্ড বাইক চালালে কথা শুনতে পায় পার্শে ভালোই সার্ভিস দিচ্ছে বেশ ভালো চার্জ,Positive,Product Quality,,product_quality_positive,product_quality_positive
54076826949121,"দাম অনুযায়ী অনেক ভালো প্রোডাক্ট পেয়েছি আলহামদুলিল্লাহ।  নিতে পারেন সবাই, কোয়ালিটি ভালো আছে।",দাম অনুযায়ী ভালো প্রোডাক্ট পেয়েছি আলহামদুলিল্লাহ নিতে পারেন সবাই কোয়ালিটি ভালো,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
51839583449121,"ধন্যবাদ অল্প টাকার মধ্যে, ভালো একটি প্রোডাক্ট পেলাম ।আপনারা যদি নিতে চান তাহলে নিতে পারেন ।",ধন্যবাদ অল্প টাকার মধ্যে ভালো প্রোডাক্ট পেলাম আপনারা যদি নিতে চান তাহলে নিতে পারেন,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
53454301349121,অনেক ভালো ছিল এটা এটার সাহায্যে গান শোনো যায় আবার ফোন চার্জও দেওয়া যায়। চাইলে নিতে পারেন,ভালো এটা এটার সাহায্যে গান শোনো যায় ফোন চার্জও দেওয়া যায় চাইলে নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
53642271949121,আমি অনেক দিন থেকে ব্যবহার করার পর রিভিও দিচ্ছি সত্য আমার এই দামের ভিতরে ভালো পণ্য দিয়েছে,আমি দিন ব্যবহার করার রিভিও দিচ্ছি সত্য দামের ভিতরে ভালো পণ্য দিয়েছে,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
52459718049121,আলহামদুলিল্লাহ প্রোডাক্ট ভালো আপনারা চাইলে নিতে পারেন ধন্যবাদ সেলার কে ধন্যবাদ দারাজ কে,আলহামদুলিল্লাহ প্রোডাক্ট ভালো আপনারা চাইলে নিতে পারেন ধন্যবাদ সেলার ধন্যবাদ দারাজ,Positive,Product Quality,,product_quality_positive,product_quality_positive
54238475249121,"এত কম দামে এত অসাধারণ চিন্তা করেনি 
 বাজারে এটা কিনতে গেলে সাড়ে তিন চার পড়বে",এত দামে এত অসাধারণ চিন্তা করেনি বাজারে এটা কিনতে সাড়ে তিন চার পড়বে,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
54448168949121,"পাঁচ দিন পর রিভিউ দিচ্ছি, সব কিছু ভালোই বাট ১ ঘণ্টার বেশি চার্জ থাকে না।",পাঁচ দিন রিভিউ দিচ্ছি ভালোই বাট ১ ঘণ্টার চার্জ,Positive,Product Quality,,product_quality_positive,product_quality_positive
52307227849121,একবারে ফাল্তু চার্জ তো টিকে না আর চার্জে দিলে এই রকম লাইট চালু হয়ে থাকে,একবারে ফাল্তু চার্জ তো টিকে চার্জে দিলে রকম লাইট চালু হয়ে,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
52937044049121,"জিনিসটা অনেক সুন্দর সাউন্ড কোয়ালিটি অনেক ভালো,,,, আপনার নিতে পারেন ❤️",জিনিসটা সুন্দর সাউন্ড কোয়ালিটি ভালো আপনার নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
51125808849121,"আলহামদুলিল্লাহ অনেক ভালো প্রোডাক্ট, সবাই এই সপ থেকে নিতে পারেন",আলহামদুলিল্লাহ ভালো প্রোডাক্ট সবাই সপ নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
54797363549121,আলহামদুলিল্লাহ অনেক ভালো চাইলে নিতে পারেন 3 দিন পর রিভিউ দিলাম,আলহামদুলিল্লাহ ভালো চাইলে নিতে পারেন 3 দিন রিভিউ দিলাম,Positive,Product Quality,,product_quality_positive,product_quality_positive
53927338349121,অনেক ভালো কিন্তু চাজ একটু কম থাকে ডেলিভারি ম্যান ও অনেক ভালো,ভালো চাজ ডেলিভারি ম্যান ও ভালো,Positive,Delivery;Product Quality,,delivery_positive;product_quality_positive,delivery_positive#product_quality_positive
52817409549121,সব কিছু ঠিকঠাক বাট চার্জিং সার্ভিস টা খারাপ আর সব কিছু ভালো,ঠিকঠাক বাট চার্জিং সার্ভিস টা খারাপ ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
54673362849121,প্রোডাক্টটা খুবই ভালো হয়েছে চার্জিং পারফরমেন্স টা ভালো আছে,প্রোডাক্টটা খুবই ভালো হয়েছে চার্জিং পারফরমেন্স টা ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
52723793249121,আলহামদুলিল্লাহ ভালো সাউন্ড কোয়ালিটি ভালো চাইলে নিতে পারেন,আলহামদুলিল্লাহ ভালো সাউন্ড কোয়ালিটি ভালো চাইলে নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
54163695949121,টাকার অনুযায়ী জিনিসটা ভালো কিন্তু চার্জার খারাপ ছিল।,টাকার অনুযায়ী জিনিসটা ভালো চার্জার খারাপ,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
54240219649121,সাউন্ড কোয়ালিটি মোটামুটি ভালো একটাতে কম একটাতে বেশি,সাউন্ড কোয়ালিটি মোটামুটি ভালো একটাতে একটাতে,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral
53159474949121,যেমন দেখেছি তেমনি পেয়েছে খুব ভালো সবাই নিতে পারেন...,দেখেছি তেমনি পেয়েছে খুব ভালো সবাই নিতে পারেন,Positive,Product Quality,,product_quality_positive,product_quality_positive
53322822249121,মোটামুটি আনন্দময় ও ভালো কিন্তু সাউন্ড টা একটু কম,মোটামুটি আনন্দময় ও ভালো সাউন্ড টা,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral
51981313249121,"দাম অনুযায়ী ঠিক আছে। 
সাউন্ড কোয়ালিটি মোটামুটি",দাম অনুযায়ী ঠিক সাউন্ড কোয়ালিটি মোটামুটি,Neutral,Price;Product Quality,,price_neutral;product_quality_neutral,price_neutral#product_quality_neutral
54530019249121,অনেক সময় চার্জ থাকে।খুবই ভালো সাউন্ড কোয়ালিটি,সময় চার্জ খুবই ভালো সাউন্ড কোয়ালিটি,Positive,Product Quality,,product_quality_positive,product_quality_positive
44350793677231,ভাই বাটপার ওরা।।।আমি রিটান করসি আমাকে অন্য খারাপ প্রদাক দিসে,ভাই বাটপার ওরা আমি রিটান করসি খারাপ প্রদাক দিসে,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
54666240290425,পাওয়ার ব্যাংক তো চার্জ একদিন চলে না,পাওয়ার ব্যাংক তো চার্জ একদিন চলে,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
52421094290425,ভালোই মনে হচ্ছে বাজেট অনুযায়ী।,ভালোই মনে বাজেট অনুযায়ী,Positive,Price;Product Quality,,price_positive;product_quality_positive,price_positive#product_quality_positive
51666701490425,এই পণ্যটা ঝামেলা আছে ভাই,পণ্যটা ঝামেলা ভাই,Negative,Product Quality,Product Quality,product_quality_negative,product_quality_negative
52059128690425,একেবারে খারাপ বলবো না। আবার ভালো সেটাও না। দামটা একটু বেশি সাড়ে ৪০০ থেকে ৫৫০ ভিতরে হলে ভালো হতো। প্রিমিয়াম একটা ভাব থাকলেও সাউন্ড কোয়ালিটি অতটাও ভালো না । বাট ওপেন করলে পপ আপ উইন্ডো কাজ করে না শুধুমাত্র ব্লুটুথ কানেক্টর পর কানেকশনের ওইখানে কতটুকু চার্জ আছে সেটা দেখায়। তাছাড়া কপি প্রোডাক্ট হলেও আরো যেসব এডভান্স ফিচার থাকার কথা সেগুলো নাই । যারা আরেকটু বাজেট এরেঞ্জ করতে পারবেন তারা দুবাই কপির অন্য ভার্সন টা নিতে পারেন। একটু খোঁজাখুঁজি করলে পেয়ে যাবেন । তবে সেলার অনেক আন্তরিক🥰,একেবারে খারাপ বলবো ভালো সেটাও দামটা সাড়ে ৪০০ ৫৫০ ভিতরে ভালো হতো প্রিমিয়াম একটা ভাব থাকলেও সাউন্ড কোয়ালিটি অতটাও ভালো বাট ওপেন করলে পপ আপ উইন্ডো কাজ শুধুমাত্র ব্লুটুথ কানেক্টর কানেকশনের ওইখানে কতটুকু চার্জ সেটা দেখায় তাছাড়া কপি প্রোডাক্ট হলেও আরো যেসব এডভান্স ফিচার থাকার কথা সেগুলো নাই যারা আরেকটু বাজেট এরেঞ্জ করতে পারবেন দুবাই কপির ভার্সন টা নিতে পারেন খোঁজাখুঁজি করলে পেয়ে যাবেন সেলার আন্তরিক,Negative,Price;Product Quality,Price;Product Quality,price_negative;product_quality_negative;product_quality_neutral,price_negative#product_quality_negative#product_quality_neutral
54696777490425,ভালো তবে বাম কানের টায় ডান কানের টার তুলনায় একটু কম শব্দ হয় 😭,ভালো বাম কানের টায় ডান কানের টার তুলনায় শব্দ হয়,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral
51931529990425,"প্রোডাক্ট টা সময় মতো পাটানোর জন্য ধন্যবাদ।
কোয়ালিটি টা আলহামদুলিল্লাহ ভালো আছে।
আর ডেলিভারি ম্যান টা যথেষ্ট ভালো ছিলো।সব মিলিয়ে আমি রেটিং দিবো ১০/১০",প্রোডাক্ট টা সময় পাটানোর ধন্যবাদ কোয়ালিটি টা আলহামদুলিল্লাহ ভালো ডেলিভারি ম্যান টা যথেষ্ট ভালো ছিলো মিলিয়ে আমি রেটিং দিবো ১০ ১০,Positive,Delivery;Product Quality,Product Quality,delivery_positive;product_quality_negative;product_quality_positive,delivery_positive#product_quality_negative#product_quality_positive
52592548590425,পণ্য টি অনেক ভালো কথায় কাজে ১০০% মিল আছে আপনারা চাইলে নিতে পারেন কোন সমস্যা নায়। চার্জের ব্যাকআপ দারুণ।,পণ্য টি ভালো কথায় কাজে ১০০ মিল আপনারা চাইলে নিতে পারেন সমস্যা নায় চার্জের ব্যাকআপ দারুণ,Positive,Product Quality,,product_quality_positive,product_quality_positive
52376614190425,"আলহামদুলিল্লাহ  অনেক ভালোমানের  প্রোডাক্ট পাইছি আপনারা  নিতে পারেন, 🥰 ডেলিভারি ম্যান এর ব্যবহার অনেক ভালো ছিলো",আলহামদুলিল্লাহ ভালোমানের প্রোডাক্ট পাইছি আপনারা নিতে পারেন ডেলিভারি ম্যান এর ব্যবহার ভালো ছিলো,Positive,Delivery;Product Quality;Seller Service,,seller_service_positive;delivery_positive;product_quality_positive,seller_service_positive#delivery_positive#product_quality_positive
52405304590425,"প্রোডাক্টটি অনেক ভালো ছিল, ঠিক যেমনটি চেয়েছিলাম তেমনটাই পেয়েছি, সাউন্ড কোয়ালিটি সুপার,আমি আরেকটা অর্ডার দিব, ধন্যবাদ সেলার ভাইকে।",প্রোডাক্টটি ভালো ঠিক যেমনটি চেয়েছিলাম তেমনটাই পেয়েছি সাউন্ড কোয়ালিটি সুপার আমি আরেকটা অর্ডার দিব ধন্যবাদ সেলার ভাইকে,Positive,Product Quality,,product_quality_positive,product_quality_positive
52347486290425,"এই বাজেটে মোটামুটি অনেক ভালো চাইলে নিতে পারেন সাউন্ড কোয়ালিটি ঠিকঠাক আছে,,চার্জ ব্যাকআপ অনেক ভালো পাইছি।",বাজেটে মোটামুটি ভালো চাইলে নিতে পারেন সাউন্ড কোয়ালিটি ঠিকঠাক চার্জ ব্যাকআপ ভালো পাইছি,Positive,Product Quality,,product_quality_positive,product_quality_positive
54535631790425,"একটা আজাইরা অনলাইন শপ।না আছে প্রফেশনালিজম,না আছে পলিসি, না আছে রেসপন্সিবিলিটি। এয়ারবাডস অর্ডার করার পর কাজ করছিলোনা বলে রিফান্ড করেছিলাম।শুধুমাত্রএকটা কল আসে।ক্লাসে থাকার কারণে পিক করতে পারিনি এরপর ৭ দিন পার হয়ে যায় না সেলার ইনফরমেশন ঠিক করে দেয়,না কোনো কল আসে প্রোডাক্ট রিটার্নের জন্য। এরপর ভোক্তা অধিকারে মামলা করার পর এসে রিটার্ন নিয়ে যায়।এখন আবার নাকি রিফান্ড ক্যানসেল হইছে।এত্তো আজাইরা হয়রানি কোথাও হইনাই।ভালো মানুষের মতো মামলা উইথড্র করছিলাম।এবার আর করবোনা সিওর।নট রেকমেন্ডেড এ্যাট অল।",একটা আজাইরা অনলাইন শপ প্রফেশনালিজম পলিসি রেসপন্সিবিলিটি এয়ারবাডস অর্ডার করার কাজ করছিলোনা বলে রিফান্ড করেছিলাম শুধুমাত্রএকটা কল আসে ক্লাসে থাকার কারণে পিক করতে পারিনি এরপর ৭ দিন পার হয়ে যায় সেলার ইনফরমেশন ঠিক দেয় কল আসে প্রোডাক্ট রিটার্নের এরপর ভোক্তা অধিকারে মামলা করার এসে রিটার্ন নিয়ে যায় নাকি রিফান্ড ক্যানসেল হইছে এত্তো আজাইরা হয়রানি কোথাও হইনাই ভালো মানুষের মামলা উইথড্র করছিলাম এবার করবোনা সিওর নট রেকমেন্ডেড এ্যাট অল,Negative,Product Quality;Seller Service,Product Quality;Seller Service,seller_service_negative;product_quality_negative,seller_service_negative#product_quality_negative
54049792390425,"মোটামুটি।গ্রেটার ছিল 2500/টাকার, সেটা ছিল অনন্য।এটা কিছুটা দুর্বল। যারা প্রথম নিবেন এবং হাই সাউন্ড পছন্দ করে তাদের জন্য ভাল।",মোটামুটি গ্রেটার 2500 টাকার সেটা অনন্য এটা কিছুটা দুর্বল যারা প্রথম নিবেন হাই সাউন্ড পছন্দ ভাল,Neutral,Product Quality,,product_quality_neutral,product_quality_neutral
52404647390425,"প্রোডাক্টটা খুবই ভালো, ঠিক যেমনটা চেয়েছি তেমনটাই পেয়েছি,সাউন্ড কোয়ালিটি সুপার, গান শুনলে মনে হয় হোম থিয়েটারে শুনছি,  ধন্যবাদ সেলার ভাইকে।",প্রোডাক্টটা খুবই ভালো ঠিক যেমনটা চেয়েছি তেমনটাই পেয়েছি সাউন্ড কোয়ালিটি সুপার গান শুনলে মনে হয় হোম থিয়েটারে শুনছি ধন্যবাদ সেলার ভাইকে,Positive,Product Quality,,product_quality_positive,product_quality_positive
51761739690425,"অসাধারণ প্রোডাক্ট, নেওয়ার চার ঘন্টা পরে রিভিউ দিচ্ছি এটার কোয়ালিটি অনেক ভালো সাউন্ড কোয়ালিটি অনেক ভালো এবং মোটামুটি কথা বলা যায়। চাইলে নিতে পারেন। ধন্যবাদ সেলার কে।",অসাধারণ প্রোডাক্ট নেওয়ার চার ঘন্টা রিভিউ দিচ্ছি এটার কোয়ালিটি ভালো সাউন্ড কোয়ালিটি ভালো মোটামুটি কথা বলা যায় চাইলে নিতে পারেন ধন্যবাদ সেলার,Positive,Product Quality,,product_quality_positive,product_quality_positive
54975502290425,সবাই ভাল বলছে তা টিক আছে সায়েন্ট বেশি দিলে একটা সমস্যা না হলে আমি ১০০ তে ১০০ দিতাম   ডেলিভারি ম্যান ব্যবহার ভাল ছিল,সবাই ভাল বলছে টিক সায়েন্ট দিলে একটা সমস্যা আমি ১০০ তে ১০০ দিতাম ডেলিভারি ম্যান ব্যবহার ভাল,Positive,Delivery,,delivery_positive,delivery_positive
55024088190425,"এয়ারপড্স টা দেখতে ভালোই এবং সাউন্ড কোয়ালিটি ও এই প্রাইজে ঠিকঠাক মেনে নেয়ার মতো, সব মিলিয়ে আমার ভালো লাগছে।
সেলার টা অনেক ভালো, এয়ারপড্স টা প্রথমে একটু সমস্যা ছিলো, সেলার কে জানানোর পরে উনি অনেক তারাতাড়ি এক্সচেঞ্জ করে দিছে।
সেলারের ব্যবহারে আমি সন্তুষ্ট। 
ধন্যবাদ ভাই।",এয়ারপড্স টা দেখতে ভালোই সাউন্ড কোয়ালিটি ও প্রাইজে ঠিকঠাক মেনে নেয়ার মিলিয়ে ভালো লাগছে সেলার টা ভালো এয়ারপড্স টা প্রথমে সমস্যা ছিলো সেলার জানানোর উনি তারাতাড়ি এক্সচেঞ্জ দিছে সেলারের ব্যবহারে আমি সন্তুষ্ট ধন্যবাদ ভাই,Positive,Product Quality;Seller Service,,seller_service_positive;product_quality_positive,seller_service_positive#product_quality_positive
52532976890425,হ্যাঁ মোটামুটি ঠিক আছে আজকে হাতে পেলাম ব্যবহার করে দেখিয়ে। তারপরে বুঝতে পারব। সাউন্ড কোয়ালিটি এটা ভালো ছিল,হ্যাঁ মোটামুটি ঠিক আজকে হাতে পেলাম ব্যবহার দেখিয়ে তারপরে বুঝতে পারব সাউন্ড কোয়ালিটি এটা ভালো,Positive,Product Quality,,product_quality_positive,product_quality_positive
52248061690425,দারাজ এ অর্ডার দিতে ভয় পাচ্ছিলাম পরে ভয় ভেংগে সবার রিভিউ দেখে অর্ডার দিয়েছি।প্রোডাক্টি আজকে হাতে পেলাম খুব ভালো সাউন্ড কোয়ালিটি ও চার্জের ব্যাকআপও খুব ভালো পাচ্ছি।।সবাই নির্ভয়ে অর্ডার দিতে পারেন।।সেলারের ব্যাবহার ও খুব ভাল❤️‍🔥,দারাজ এ অর্ডার দিতে ভয় পাচ্ছিলাম ভয় ভেংগে সবার রিভিউ দেখে অর্ডার দিয়েছি প্রোডাক্টি আজকে হাতে পেলাম খুব ভালো সাউন্ড কোয়ালিটি ও চার্জের ব্যাকআপও খুব ভালো পাচ্ছি সবাই নির্ভয়ে অর্ডার দিতে পারেন সেলারের ব্যাবহার ও খুব ভাল,Positive,Product Quality;Seller Service,,seller_service_positive;product_quality_positive,seller_service_positive#product_quality_positive
54987107490425,আলহামদুলিল্লাহ আমি যেটা মনে করছি তার চেয়েও বেশি ভালো একদিন সার্চ দিয়ে সাত দিন চলা যায় যারা এয়ারপোর্ট নিতে চান এই এয়ারপোর্ট  নিতে পারেন আলহামদুলিল্লাহ এয়ারপোর্ট টা  সেই,আলহামদুলিল্লাহ আমি যেটা মনে করছি চেয়েও ভালো একদিন সার্চ দিয়ে সাত দিন চলা যায় যারা এয়ারপোর্ট নিতে চান এয়ারপোর্ট নিতে পারেন আলহামদুলিল্লাহ এয়ারপোর্ট টা সেই,Positive,Product Quality,,product_quality_positive,product_quality_positive
52368545190425,"প্রোডাক্ট কোয়ালিটি১০/১০
চার্জিং ব্যাকআপ ১০/৮
সেলার এর ব্যবহার ১০/১০
ডেলিভারি ম্যানের ব্যবহার ১০/১০
নির্দ্বিধায় প্রোডাক্টটি আপনারা কিনতে পারেন",প্রোডাক্ট কোয়ালিটি১০ ১০ চার্জিং ব্যাকআপ ১০ ৮ সেলার এর ব্যবহার ১০ ১০ ডেলিভারি ম্যানের ব্যবহার ১০ ১০ নির্দ্বিধায় প্রোডাক্টটি আপনারা কিনতে পারেন,Positive,Delivery;Product Quality;Seller Service,,seller_service_positive;delivery_positive;product_quality_positive,seller_service_positive#delivery_positive#product_quality_positive
